,COMMODITY_DESC,SUB_COMMODITY_DESC,SALES_VALUE,QUANTITY
1211,DOMESTIC GOODS,THROWS,108.74,17
434,BREAD,BREAD - TOPPINGS &SEASONINGS,47.83000000000002,17
1289,ELECTRICAL SUPPPLIES,CHRISTMAS LIGHTS,59.59000000000001,17
450,BREAKFAST SAUSAGE/SANDWICHES,HAM- NET WEIGHT,51.31000000000001,17
2295,LAWN AND GARDEN SHOP,CANDLES & LIGHTING,79.08,17
3662,TURKEY,BREAST - BONELESS,49.900000000000006,17
2229,J-HOOKS,PEG TOYS,21.549999999999997,16
1201,DOMESTIC GOODS,PROMOTIONAL TOWELS,84.61999999999999,16
2165,INSECTICIDES,CANDLES & LIGHTING,46.85000000000001,16
2575,MISCELLANEOUS,POTATOES PROCESSED,23.61,16
1441,FLORAL- HARD GOODS,HOSE END FERTILIZERS,23.739999999999995,16
154,BABY HBC,COLD AND FLU,59.03999999999999,16
3210,SHORTENING/OIL,MISC OILS,82.44,16
3285,SNKS/CKYS/CRKR/CNDY,HONEY/SYRUP,35.839999999999996,16
2665,NON EDIBLE PRODUCTS,NATURAL FOODS PAPER,33.099999999999994,16
915,CONDIMENTS/SAUCES,SEAFOOD-MISC-SAUCES/MARIN-WET,41.54,16
2323,LAWN AND GARDEN SHOP,STRING LIGHTS,231.34000000000003,16
3383,SPRING/SUMMER SEASONAL,*SPRING/SUMMER MISC,9.21,16
2583,MOLASSES/SYRUP/PANCAKE MIXS,INSTANT COFFEE FLAVORED NO SWE,45.88000000000001,16
1199,DOMESTIC GOODS,PROMO BED PILLOWS,34.95,16
1324,EXOTIC GAME/FOWL,SMOKED/COOKED,33.690000000000005,16
1805,GREETING CARDS/WRAP/PARTY SPLY,TREE STANDS,10.85,16
3377,SPORTS MEMORABLILIA,FM-NFL,265.86000000000007,16
789,CHRISTMAS  SEASONAL,PLUSH,186.82000000000002,16
2714,ORGANICS FRUIT & VEGETABLES,CARROTS MINI PEELED,31.739999999999995,16
2009,HISPANIC,NOVELTY CANDY,3.2,16
930,CONVENIENT BRKFST/WHLSM SNACKS,ALL FAMILY CEREAL,60.959999999999994,16
2136,INFANT CARE PRODUCTS,BABY BASICS,59.59000000000002,16
2346,LIQUOR,LIQUEURS/SPECIALTIES,214.94000000000005,16
2877,PORK,BACON - BELLY/JOWL,44.730000000000004,16
2492,MEAT - MISC,MEAT-MISC-RW-ALL,24.330000000000002,16
1384,FILM AND CAMERA PRODUCTS,PHOTO ALBUMS,105.83999999999997,16
1652,FRUIT - SHELF STABLE,APPLES CRABAPPLES,32.489999999999995,16
59,APPAREL,MENS HANES UNDERWEAR,99.61999999999999,16
2679,NUTS,SNACK NUT(BAG),52.63999999999999,16
3331,SOUP,AUTHENTIC SOUPS BOUILLONS,10.239999999999998,16
33,ANALGESICS,THERMAL ANALGESICS,87.33999999999999,16
2016,HISPANIC,OTHER ETHNIC FOODS,49.05,15
2257,KITCHEN GADGETS,DOLLAR DAYS,8.5,15
216,BAKED BREAD/BUNS/ROLLS,ROLLS: BAGELS,19.759999999999998,15
1472,FLORAL-FLOWERING PLANTS,PREMIUM MUMS,143.85,15
3134,SEAFOOD - FROZEN,SEAFOOD-FRE-RAW FINFISH-OTHER,68.85,15
2038,HOME FURNISHINGS,CLOCKS,189.95,15
1793,GREETING CARDS/WRAP/PARTY SPLY,MISC GREETING CARD SHOP,27.14999999999999,15
1953,HEAT/SERVE,PRIME BEEF,89.22999999999999,15
1781,GREETING CARDS/WRAP/PARTY SPLY,CAKE DECORS & ICING,25.150000000000002,15
2294,LAWN AND GARDEN SHOP,BRUSH/WEED/GRASS KILLERS,57.610000000000014,15
2307,LAWN AND GARDEN SHOP,HOSE REPAIRS,30.959999999999994,15
822,COFFEE,DECAF BEAN: FLAVORED,101.96999999999998,15
532,CANDY - CHECKLANE,CANDY BAGS-NON CHOCOLATE,18.56,15
3414,SPRING/SUMMER SEASONAL,FOOTBALL,183.12000000000003,15
653,CEREAL/BREAKFAST,BABY CEREAL,47.63,15
2701,ORAL HYGIENE PRODUCTS,MISC. ORAL HYGN.,128.24999999999997,15
2143,INFANT CARE PRODUCTS,FISHER PRICE,76.65000000000002,15
975,COOKWARE & BAKEWARE,CONTINUITY: FRAMES,9.0,15
2147,INFANT CARE PRODUCTS,KIDS,134.86999999999998,15
69,APPAREL,SEASONAL,27.0,15
1408,FITNESS&DIET,BARS - GRANOLA/SNACK,20.97,15
3399,SPRING/SUMMER SEASONAL,COLLEGIATE,68.81000000000002,15
2074,HOSIERY/SOCKS,MENS FASH SPORT SOCKS,83.48,15
1893,HARDWARE SUPPLIES,ADDITIVES/FLUIDS,37.449999999999996,15
3107,SALADS/DIPS,REFRIGERATED MEXICAN PRODUCTS,46.94000000000001,15
2080,HOT CEREAL,CEREAL BARS,49.670000000000016,15
3040,REFRIGERATED,PROCESSED OTHER,49.850000000000016,15
951,COOKIES,SANDWICH COOKIES,15.0,15
1518,FLORAL-FRESH CUT,HOLIDAY ARRANGEMENTS,271.37,14
1209,DOMESTIC GOODS,TABLECLOTHS TOPPERS,24.02,14
1954,HEAT/SERVE,ROUND/LEG,61.67,14
3631,TOYS AND GAMES,PLUSH,99.48,14
3394,SPRING/SUMMER SEASONAL,CANDY BAGS-CHOCOCLATE,13.49,14
580,CANDY - PACKAGED,NOVELTY CANDY-TAXABLE,61.470000000000006,14
3048,RESTRICTED DIET,BAKING,37.69,14
3171,SEAFOOD-FRESH,SEAFOOD-FRE-OYSTERS-RAW,128.65,14
2078,HOSIERY/SOCKS,WOMENS /GIRLS  SOCKS,33.11000000000001,14
3713,UNKNOWN,PLATINUM FOLIAGE PLANTS,164.85999999999999,14
2185,IRONING AND CHEMICALS,KITCHEN & MULTI-PURPOSE CLEANE,81.06000000000002,14
91,AUDIO/VIDEO PRODUCTS,CD-R,104.61999999999999,14
3621,TOYS AND GAMES,MISC. SEASONAL ITEMS,54.38000000000001,14
3622,TOYS AND GAMES,MODELS,93.32,14
2015,HISPANIC,OTHER ASIAN FOODS,32.36000000000001,14
2174,IRONING AND CHEMICALS,BATHROOM CLEANERS - SPECIALTY,69.86000000000001,14
2478,MAKEUP AND TREATMENT,WRITING INSTRUMENTS,24.710000000000004,14
3490,STATIONERY & SCHOOL SUPPLIES,LOREAL COSMETICS,44.050000000000004,14
3505,STATIONERY & SCHOOL SUPPLIES,SCIENTIFIC CALC,130.24999999999997,14
3260,SMOKED MEATS,TURKEY WINGS,59.629999999999995,14
1901,HARDWARE SUPPLIES,CHEMICALS,52.26,14
3565,TOBACCO OTHER,CIGARETTE PARAPHERNALIA,11.48,14
341,BEEF,BRISKET,216.17000000000002,14
1748,GLASSES/VISION AIDS,READING GLASSES ACCESSORIES,22.51,14
1440,FLORAL- HARD GOODS,HOME DECOR,118.36999999999998,14
625,CANNED JUICES,SFT DRNK SNGL SRV BTL CARB (EX,13.689999999999998,14
2261,KITCHEN GADGETS,HANGERS,24.539999999999996,14
203,BAKED BREAD/BUNS/ROLLS,CHEESE:CHEESEBALLS/SPREADS,7.0,14
1986,HISPANIC,GERMAN FOODS,61.660000000000004,14
20,ANALGESICS,ANTI-ACIDS,57.48,14
3493,STATIONERY & SCHOOL SUPPLIES,MISC. GLASSWARES,49.72,14
1470,FLORAL-FLOWERING PLANTS,PREMIUM EASTER LILY,111.86,14
3315,SOFT DRINKS,SFT DRNK MISC CAN (EX:4PK18PK,46.059999999999995,14
1097,DIETARY AID PRODUCTS,CAPSULE/TABLET NUTRITION PRODU,123.67999999999998,13
3375,SPORTS MEMORABLILIA,FM-COLLEGIATE,154.89000000000001,13
1232,DRY BN/VEG/POTATO/RICE,FROZEN ENTREES,47.96999999999999,13
3861,WATER - CARBONATED/FLVRD DRINK,JUICE (UNDER 50% JUICE),16.119999999999997,13
3799,VEGETABLES - SHELF STABLE,VEGETABLES/DRY BEANS,24.950000000000003,13
1598,FROZEN BREAD/DOUGH,FRZN PIE SHELLS PASTRY SHELL,26.47,13
23,ANALGESICS,COUGH SYRP/LOZNG-DRP/XPCTRNT,42.769999999999996,13
58,APPAREL,MENS FASHION UNDERWEAR,80.77000000000001,13
724,CHICKEN,WHOLE/CUTUP,37.55,13
2358,LIQUOR,TRADITIONAL RUM,154.27999999999997,13
1956,HEAT/SERVE,WHOLE/CUTUP,65.33999999999999,13
1054,DELI MEATS,MEAT SNACKS,61.37000000000001,13
2336,LIQUOR,BRANDY,155.63,13
1861,HALLOWEEN,MISC. SEASONAL ITEMS,29.97,13
2593,NATURAL HBC,DEODORANTS,56.07000000000001,13
288,BATH,BATH,57.570000000000014,13
1824,HAIR CARE PRODUCTS,HAIR BARRETTES TAILERS,47.27000000000002,13
1514,FLORAL-FRESH CUT,EVERYDAY SMALL,161.07000000000002,13
3478,STATIONERY & SCHOOL SUPPLIES,EASTER BASKETS,53.690000000000005,13
2020,HISPANIC,REFRIGERATED KOSHER PRODUCTS,40.07,13
1411,FITNESS&DIET,DIET CNTRL LIQS NUTRITIONAL,104.87,13
2726,ORGANICS FRUIT & VEGETABLES,ORGANIC MELONS,34.970000000000006,13
2272,KITCHEN GADGETS,SEASONAL PLASTICS,28.180000000000003,13
1790,GREETING CARDS/WRAP/PARTY SPLY,ISOTONIC DRINKS SINGLE SERVE,77.87,13
3753,VEAL,LOIN,52.25,13
590,CANDY - PACKAGED,SEASONAL MISCELLANEOUS W/FLOUR,28.209999999999997,13
2708,ORAL HYGIENE PRODUCTS,ORAL HYGIENE PRODUCTS,57.57000000000001,13
3458,SPRING/SUMMER SEASONAL,TORCHES,59.87000000000002,13
782,CHRISTMAS  SEASONAL,MISC HOLIDAYS,66.11000000000001,13
855,COFFEE SHOP SWEET GOODS&RETAIL,COFF SHOP: INEDIBLES,151.46999999999997,13
2303,LAWN AND GARDEN SHOP,GROUND TOOLS,98.63000000000001,13
1562,FRAGRANCES,PARFUMS DE COUER,81.87,13
327,BATTERIES,DOLLAR DAYS,12.15,13
2267,KITCHEN GADGETS,MISC. SEASONAL ITEMS,19.97,13
3443,SPRING/SUMMER SEASONAL,PORTABLE GRILLS,35.14,13
3264,SNACK NUTS,CANDY BOXED CHOCOLATES,39.77000000000001,13
908,CONDIMENTS/SAUCES,OILS/VINEGAR,61.58,12
2995,PROD SUPPLIES,CUT VEGETABLES ALL OTHER,74.47,12
2798,PET CARE SUPPLIES,CLOSET ACCESSORIES,35.38000000000001,12
1740,GARDEN CENTER,VEGETABLE,26.880000000000003,12
1003,COSMETIC ACCESSORIES,MISC BUDGET COSMETICS,22.89,12
2944,PREPARED FOOD,PREP FD: HISPANIC (COLD),64.11,12
745,CHIPS&SNACKS,PRETZELS,31.880000000000003,12
2916,PORTABLE ELECTRIC APPLIANCES,FOOD SAVERS,198.54999999999998,12
533,CANDY - CHECKLANE,CANDY BAGS-NON CHOCOLATE W/FLO,27.48,12
285,BAKING NEEDS,SPICES & SEASONINGS,18.540000000000003,12
2974,PREPARED/PKGD FOODS,VALUE,20.03,12
3340,SOUP,KOSHER FOODS,18.7,12
481,BROOMS AND MOPS,EASTER GIFTWARE/DECOR,12.0,12
1485,FLORAL-FOLIAGE PLANTS,FOLIAGE PLANTS (6IN TO 10IN),123.76999999999998,12
1696,FRZN NOVELTIES/WTR ICE,PREMIUM,33.46,12
3322,SOFT DRINKS,SOFT DRINKS BOTTLE RETURNABLE,30.880000000000003,12
2472,MAKEUP AND TREATMENT,SCHOOL PAPER,10.47,12
3039,REFRIGERATED,NUT REFRIG JUICE OVER 50%,54.28,12
3445,SPRING/SUMMER SEASONAL,RESIN,98.21,12
3035,REFRIGERATED,JUICE (UNDER 50% JUICE),39.78,12
1309,ETHNIC PERSONAL CARE,ETHNIC SHAVE PRODUCTS,24.28,12
3396,SPRING/SUMMER SEASONAL,CANDY BAGS-NON CHOCOLATE W/FLO,12.0,12
1614,FROZEN MEAT,FRZN MEAT ALTERNATIVES,36.769999999999996,12
1337,FALL AND WINTER SEASONAL,CHEWING GUM,6.0,12
1517,FLORAL-FRESH CUT,GERBS,38.68000000000001,12
1181,DOMESTIC GOODS,FASHION SHEETS,293.90000000000003,12
795,CHRISTMAS  SEASONAL,SEASONAL MISCELLANEOUS,11.21,12
1510,FLORAL-FRESH CUT,DAFFODILS,20.94,12
669,CHEESE,CHEESE:PROCESSED PREPORTND,48.680000000000014,12
2888,PORK,KABOBS,50.540000000000006,12
3202,SHAVING CARE PRODUCTS,SHAMPOO,18.630000000000003,12
359,BEEF,INTERNAL,102.94,12
1992,HISPANIC,HISPANIC SPICES AND SEASONINGS,10.24,12
3722,VALENTINE,CHOCOLATE MILK,27.519999999999996,12
3806,VITAMINS,DIET/NUTRITION VITAMIN (ADULT,114.34999999999998,12
1823,HAIR CARE PRODUCTS,ETHNIC HAIR CARE,35.14999999999999,12
3846,WATCHES/CALCULATORS/LOBBY,WATCHES WATCH BANDS,111.91999999999999,12
180,BAG SNACKS,CHEESE CRACKERS (CHEEZ-ITS/GOL,6.289999999999999,12
159,BABY HBC,MEDICATED BABY POWDER,53.410000000000004,12
3741,VALUE ADDED FRUIT,ORGANIC APPLES,23.450000000000003,12
3706,UNKNOWN,ORGANIC CITRUS,11.620000000000001,12
2098,HOUSEHOLD CLEANG NEEDS,CHEMICALS,47.08,12
1968,HISPANIC,AUTHENTIC DRY BEVERAGES W/O SW,34.59000000000001,12
1836,HAIR CARE PRODUCTS,PROMO/ENDCAP,5.879999999999999,12
1862,HALLOWEEN,MISCELLANEOUS HOLIDAY GIFTWARE,15.48,12
194,BAG SNACKS,SNACK NUT(BAG),12.09,12
3028,REFRIGERATED,CHEESE SPREADS,27.390000000000008,11
1296,ELECTRICAL SUPPPLIES,FLOURSCENT LAMPS,67.79,11
2183,IRONING AND CHEMICALS,INTERIOR/EXTERIOR CARE,41.49000000000001,11
1262,DRY TEA/COFFEE/COCO MIX,TEA BAGS HERBAL & FLAVORED,23.78,11
3710,UNKNOWN,ORGANIC VEGETABLES ALL OTHERS,35.970000000000006,11
2914,PORTABLE ELECTRIC APPLIANCES,CAN OPENERS,110.63999999999999,11
3442,SPRING/SUMMER SEASONAL,POLY POOLS,338.78000000000003,11
1323,EXOTIC GAME/FOWL,SIDE DISHES,28.0,11
292,BATH,BATH BEADS,23.589999999999996,11
3633,TOYS AND GAMES,PRESCHOOL TOYS,60.940000000000005,11
2484,MEAT - MISC,CHICKEN,68.39,11
531,CANDY - CHECKLANE,CANDY BAGS-CHOCOCLATE,20.019999999999996,11
2069,HOSIERY/SOCKS,LEVI 550,64.86,11
2804,PET CARE SUPPLIES,DRY CAT FOOD SUP PREM (ONE/NUT,36.19,11
1196,DOMESTIC GOODS,PLACEMATS NAPKIN RINGS,28.69,11
1897,HARDWARE SUPPLIES,BASIC HAND TOOLS,36.40000000000001,11
3406,SPRING/SUMMER SEASONAL,EASTER BASKETS,58.89,11
1184,DOMESTIC GOODS,HAIR BARRETTES TAILERS,31.89,11
3392,SPRING/SUMMER SEASONAL,CAMPING FURNITURE,70.16,11
1161,DOMESTIC GOODS,AS SEEN ON TV,164.89000000000001,11
3803,VITAMINS,BANDAGE/TAPE,26.26,11
1082,DELI SUPPLIES,PEYTON/GM EXPENSE ITEMS,33.09,11
1610,FROZEN MEAT,FRZN BRD STICK/PORTON,25.25,11
50,APPAREL,HANES PANTIES,56.660000000000004,11
3054,RESTRICTED DIET,MISC DIET,24.989999999999995,11
3365,SPICES & EXTRACTS,SPICES/SEASONING,49.390000000000015,11
110,AUDIO/VIDEO PRODUCTS,PORTABLE AUDIO,50.90000000000001,11
1416,FITNESS&DIET,FITNESS&DIET-CAPSULES&TABLETS,158.19,11
1730,GARDEN CENTER,PLATINUM PERENNIALS (OUTDOOR),177.89000000000001,11
3263,SNACK NUTS,CANDY BAGS-CHOCOCLATE,43.40000000000001,11
2221,J-HOOKS,KIDS,99.88999999999999,11
3719,UNKNOWN,VIDEO RENTALS,21.46,11
1417,FITNESS&DIET,FITNESS&DIET-LIQ (SUPPLEMENT),10.12,11
1494,FLORAL-FOLIAGE PLANTS,PREMIUM PERENNIALS (OUTDOOR),142.89,11
1504,FLORAL-FRESH CUT,CALLA LILY,73.89,11
1717,GARDEN CENTER,CHRISTMAS GREENS/WREATHS,157.89000000000001,11
109,AUDIO/VIDEO PRODUCTS,PHONE ACCESSORIES,52.5,11
2024,HISPANIC,SAL:SALSA/DPS-PRPCK,32.44000000000001,11
3211,SHORTENING/OIL,OILS/VINEGAR,99.18999999999998,11
2281,LAMB,RIB,130.53,11
1356,FD WRAPS/BAGS/TRSH BG,DISPOSABLE FD STORAGE CONTAINR,36.029999999999994,11
750,CHRISTMAS  SEASONAL,*SPORT NOVELTIES,16.44,11
3232,SMOKED MEATS,HAM - BONELESS HALF/PORT,84.45,11
2467,MAKEUP AND TREATMENT,PHYSICANS FORMULA,78.59,10
3393,SPRING/SUMMER SEASONAL,CANDLES,49.63,10
3551,SYRUPS/TOPPINGS,SPECIALTY COOKIES,38.800000000000004,10
3382,SPRING/SUMMER SEASONAL,*PURSES UMBRELLAS,113.41999999999999,10
1166,DOMESTIC GOODS,BATH TOWELS WASH CLOTHS HT,31.9,10
136,AUTOMOTIVE PRODUCTS,SOCIAL STATIONERY,29.9,10
3552,SYRUPS/TOPPINGS,SUPER PREMIUM TOPPING,40.800000000000004,10
1808,HAIR CARE ACCESSORIES,CANDY BARS (SINGLES)(INCLUDING,3.3,10
2249,KITCHEN GADGETS,AS SEEN ON TV,174.51000000000002,10
1151,DOG FOODS,NATURAL FOODS SNACKS,27.500000000000007,10
1109,DIETARY AID PRODUCTS,VITAMIN - ADULT ONLY SUPPLEMEN,211.9,10
3589,TOYS AND GAMES,BASKETBALL,39.9,10
409,BEVERAGE,TEA DRY,35.339999999999996,10
3756,VEAL,ROUND/LEG,47.83,10
2830,PIES,ORGANIC MUSHROOMS,34.90000000000001,10
1340,FALL AND WINTER SEASONAL,COVERGIRL,30.400000000000002,10
1491,FLORAL-FOLIAGE PLANTS,PLATINUM PERENNIALS (OUTDOOR),129.89999999999998,10
1243,DRY MIX DESSERTS,GERMAN FOODS,17.499999999999996,10
1258,DRY TEA/COFFEE/COCO MIX,COFFEE GROUND,56.92,10
3499,STATIONERY & SCHOOL SUPPLIES,PLANNERS & ORGANIZERS,43.0,10
111,AUDIO/VIDEO PRODUCTS,SEASONAL,75.91000000000001,10
2765,PARTY TRAYS,DELI TRAY:CHICKEN,154.39999999999998,10
433,BOUQUET (NON ROSE),STANDARD 10-15 STEMS,80.9,10
1503,FLORAL-FRESH CUT,BUNCHES 5-9 STEM (OTHER),70.9,10
1311,ETHNIC PERSONAL CARE,HAND AND BODY LOTIONS,39.900000000000006,10
410,BEVERAGE,TEA SWEETENED,12.5,10
2296,LAWN AND GARDEN SHOP,CERAMIC PLANTERS,73.89999999999999,10
1490,FLORAL-FOLIAGE PLANTS,PLATINUM FOLIAGE PLANTS,115.89999999999999,10
3395,SPRING/SUMMER SEASONAL,CANDY BAGS-NON CHOCOLATE,10.0,10
2056,HOSIERY/SOCKS,BOYS HOSIERY,46.91000000000001,10
3057,RICE CAKES,POPCORN - MICROWAVE,42.50000000000001,10
1904,HARDWARE SUPPLIES,CLOSET HOOKS,38.4,10
699,CHICKEN,BREAST - BONE-IN,40.44,10
835,COFFEE,MOLASSES & SYRUPS,31.120000000000005,10
2377,LUNCHMEAT,MEAT SNACKS,22.899999999999995,10
3004,QUICK SERVICE,QSR FD: HOT PIZZA,17.9,10
546,CANDY - PACKAGED,ANT AND ROACH,19.45,10
781,CHRISTMAS  SEASONAL,MISC BUDGET COSMETICS,13.99,10
702,CHICKEN,CHICKEN,57.56999999999999,10
3314,SOFT DRINKS,SFT DRNK MISC BTL (ANY BTL NOT,17.74,10
2964,PREPARED/PKGD FOODS,CUPS,28.92,10
3805,VITAMINS,DIET CONTROL TABLETS/CAPSULE,59.300000000000004,10
2927,PREPAID WIRELESS&ACCESSORIES,CELLULAR ACCESSORIES,36.45,10
2008,HISPANIC,NON FOOD KOSHER ITEMS,7.9399999999999995,10
57,APPAREL,MENS ARCTIC FLEECE SHIRT,135.91,9
3626,TOYS AND GAMES,OUTDOOR SPORTS,78.9,9
1000,COSMETIC ACCESSORIES,JEWELRY/COSTUME FAF,64.97,9
45,APPAREL,EASTER EGG COLORING,4.13,9
2237,JUICE,BLENDED JUICE&COMBINATIONS (OV,35.51000000000001,9
3051,RESTRICTED DIET,CANDY,17.130000000000003,9
939,CONVENIENT BRKFST/WHLSM SNACKS,SEASONAL CANDY BAGS-CHOCOLATE,7.5,9
3527,SUNTAN,HAND AND BODY LOTIONS,66.18,9
2166,INSECTICIDES,EASTER BASKETS,30.310000000000002,9
378,BEEF,ROUND/LEG - ROAST,64.07,9
2344,LIQUOR,FLAVORED RUM,99.64,9
3477,STATIONERY & SCHOOL SUPPLIES,DOLLAR DAYS,3.0,9
3754,VEAL,RIB,64.28999999999999,9
2275,LAMB,GRINDS,33.209999999999994,9
3159,SEAFOOD - MISC,SPICES & SEASONINGS,29.810000000000006,9
2204,J-HOOKS,CONVALESCENT CARE - CANES,29.51000000000001,9
603,CANNED JUICES,DRIED FRUIT - OTHER,18.490000000000002,9
3098,SALADS/DIPS,MEXICAN SAUCESSALSAPICANTEE,26.46,9
1413,FITNESS&DIET,FITNESS & DIET - SUPPLEMENTS,117.90999999999998,9
2986,PROCESSED,MISC DAIRY REFIGERATED,28.210000000000008,9
196,BAG SNACKS,SPICES & SEASONINGS,62.01,9
1450,FLORAL- HARD GOODS,SEASONAL,108.41999999999999,9
3373,SPORTS MEMORABLILIA,CANDY BARS (SINGLES)(INCLUDING,3.0399999999999996,9
3376,SPORTS MEMORABLILIA,FM-MLB,134.67,9
3354,SPICES & EXTRACTS,HISPANIC SPICES AND SEASONINGS,21.11,9
1458,FLORAL-ACCESSORIES,FLORAL ACCESSORIES-OTHER,8.99,9
296,BATH,BATH OILS,64.56,9
2004,HISPANIC,MISC,26.509999999999994,9
3807,VITAMINS,EASTER BASKETS,33.61,9
529,CANDY - CHECKLANE,CANDY,18.169999999999998,9
3397,SPRING/SUMMER SEASONAL,CANDY BARS (SINGLES)(INCLUDING,4.5,9
486,BROOMS AND MOPS,PEG TOYS,5.67,9
2435,MAKEUP AND TREATMENT,BATH TOWELS WASH CLOTHS HT,32.43000000000001,9
304,BATH,HAND AND BODY CREAM,13.48,9
1585,FROZEN - BOXED(GROCERY),FRZN GRILLED PORTIONS,23.54,9
312,BATH,SINCLAIR AND VALENTINE,16.939999999999998,9
728,CHICKEN/POULTRY,CHIX: CHICKEN DINNERS/SNACKS C,55.11000000000001,9
2600,NATURAL HBC,TEA BAGS (SUPPLEMENT),36.71000000000001,9
3637,TOYS AND GAMES,RACQUET SPORTS,24.9,9
3652,TOYS AND GAMES,XMAS PLUSH,23.310000000000002,9
1868,HALLOWEEN,SEASONAL PLASTICS,28.69,9
719,CHICKEN,MIXED PACKS,49.370000000000005,9
3702,UNKNOWN,INSTORE CUT FRUIT,15.749999999999998,9
1467,FLORAL-FLOWERING PLANTS,PLATINUM ANNUALS (OUTDOOR),62.91,9
236,BAKING,CEREAL - HOT,26.61,9
1468,FLORAL-FLOWERING PLANTS,PLATINUM FLOWERING PLANTS,143.91,9
841,COFFEE FILTERS,EASTER BASKETS,29.920000000000005,8
1801,GREETING CARDS/WRAP/PARTY SPLY,SEASONAL NOVELTY ITEMS,21.93,8
117,AUDIO/VIDEO PRODUCTS,TELEVISIONS,749.37,8
803,CHRISTMAS  SEASONAL,VALENTINE GIFTWARE/DECOR,10.030000000000001,8
3238,SMOKED MEATS,HAMS-CANNED,31.92000000000001,8
800,CHRISTMAS  SEASONAL,TREE ACCESSORIES,17.67,8
788,CHRISTMAS  SEASONAL,PLAYBALLS,31.92,8
3180,SEASONAL,MISCELLANEOUS NON FOOD PRODUCE,27.94,8
3730,VALENTINE,SUNTAN PRODUCTS W/O SPF,16.919999999999998,8
2586,MUSHROOMS,MUSHROOMS DRIED,27.720000000000006,8
2617,NO COMMODITY DESCRIPTION,APPLES RED DELICIOUS (BULK&BAG,19.940000000000005,8
139,BABY FOODS,BABY CEREAL,9.42,8
3547,SYRUPS/TOPPINGS,CAKE DECORS & ICING,21.529999999999998,8
1884,HAND/BODY/FACIAL PRODUCTS,LOTIONS/CREAMS/OILS,52.02000000000001,8
658,CEREAL/BREAKFAST,GLUTEN FREE,37.120000000000005,8
3407,SPRING/SUMMER SEASONAL,EASTER FILL EGGS,9.66,8
2998,PROD SUPPLIES,PROCESSED OTHER,15.73,8
1006,COSMETIC ACCESSORIES,SMALL ACCESS UMBRELLAS,98.19999999999999,8
1022,COUPON/MISC ITEMS,JUICE,16.92,8
3436,SPRING/SUMMER SEASONAL,OUTDOOR SPORTS,43.410000000000004,8
2106,HOUSEHOLD CLEANG NEEDS,INTERIOR/EXTERIOR CARE,30.92000000000001,8
2837,PKG.SEAFOOD MISC,SEAFOOD-FRE-NON RW-ALL,27.92000000000001,8
74,APPAREL,WOMENS COMFORT SHOES,63.92,8
2846,PLASTIC HOUSEWARES,DOLLAR DAYS,7.279999999999999,8
3497,STATIONERY & SCHOOL SUPPLIES,OFFICE SUPPLIES,26.960000000000008,8
2957,PREPARED FOOD,SEAFOOD-FRE-LIVE SHLFSH-OTHER,43.02000000000001,8
1052,DELI MEATS,CONDIMENTS/SUPPLIES,23.9,8
2859,PLASTIC HOUSEWARES,SEASONAL,23.92,8
1060,DELI MEATS,MEAT: GIFT PACK,48.540000000000006,8
497,BULK FOODS,NUTS,41.02000000000001,8
1887,HAND/BODY/FACIAL PRODUCTS,MISC. BATH PRODUCTS,11.92,8
2936,PREPARED FOOD,ITALIAN FOODS,20.52,8
3450,SPRING/SUMMER SEASONAL,SNOW GOODS,39.92000000000001,8
3015,REFRGRATD DOUGH PRODUCTS,REFRIGERATED PASTA SAUCE,30.92000000000001,8
3822,VITAMINS,VITAMIN MISC,22.0,8
967,COOKIES/CONES,TREATS,17.41,8
613,CANNED JUICES,JUICE (UNDER 50% JUICE),10.32,8
3495,STATIONERY & SCHOOL SUPPLIES,MOVING AND STORAGE,18.18,8
596,CANNED JUICES,BLENDED JUICE&COMBINATIONS (UN,22.73,8
583,CANDY - PACKAGED,SALLY HANSEN,21.21,8
925,CONTINUITIES,CONTINUITY: FRAMES,20.96,8
1829,HAIR CARE PRODUCTS,HAIR PERMANENTS AND RELAXERS,59.02,8
2716,ORGANICS FRUIT & VEGETABLES,JUICE,24.830000000000002,8
2196,ISOTONIC DRINKS,GRASS/SHRED,9.0,8
1344,FALL AND WINTER SEASONAL,MAYBELLINE,31.48,8
1343,FALL AND WINTER SEASONAL,HEATERS,155.20000000000002,8
3064,ROLLS,HOT DOG BUNS,14.18,8
3053,RESTRICTED DIET,DIET BARS DIET LIQUID MEALS,8.09,8
1310,ETHNIC PERSONAL CARE,ETHNIC SKIN CARE,22.77,8
2755,PAPER HOUSEWARES,FLASHLIGHTS,11.290000000000001,8
1304,ELECTRICAL SUPPPLIES,TIMERS AND THERMOSTATS,66.32,8
2176,IRONING AND CHEMICALS,CHEMICALS,37.120000000000005,8
2607,NATURAL VITAMINS,VITAMIN - CHILDREN,83.85,8
1459,FLORAL-ACCESSORIES,GIFT ITEMS,97.92999999999999,8
1768,GLASSWARE & DINNERWARE,NOVELTY CANDY,11.25,8
2494,MEAT - MISC,MEAT: SAUS DRY PPK/PRSLC,22.92,8
232,BAKERY PARTY TRAYS,PARTY TRAYS: BREAKFAST SWEETS,72.30999999999999,8
230,BAKERY PARTY TRAYS,BK SPECLTY: ICE CREAM,11.120000000000001,8
3632,TOYS AND GAMES,POLY POOLS,94.41999999999999,8
1786,GREETING CARDS/WRAP/PARTY SPLY,DECOR,5.79,8
